1,2,3,4,5,6,7,8,9,10,_id
1,1,2,1,1,0,1,1,1,1,O2wTjgf7i9omMKqa
1,1,2,1,0,0,1,2,1,1,z6KFCNGcYYDRRd8s
1,1,2,0,0,0,1,3,1,1,C7Pd4ADSiTBl4mdF
1,1,1,0,0,0,1,4,1,1,KrExmabDiX563inV
1,1,0,0,0,0,1,5,1,1,W1smfksawYqoEex2
2,1,0,0,0,0,1,4,1,1,XJQ7vgdf8iu0vSRo
1,1,0,0,0,0,1,5,1,1,lLsqZiRtYQBhQwzP
1,1,0,0,0,0,1,4,2,1,pEm981BxDUf2DkMU
1,1,0,0,0,0,1,5,2,0,qiJj58iV0YEF1qud
1,1,0,0,0,0,1,6,1,0,wI0MOIUIyJQnLCiv
0,1,0,0,0,0,1,7,1,0,q0YeVi9WO8sWVqJ6
0,0,0,0,0,0,1,8,1,0,HpDG50jVPUcFzJ4S
