1,2,3,4,5,6,7,8,9,10,_id
1,1,2,1,1,0,1,1,1,1,87IDg7S0KyZkmfO0
1,1,2,2,0,0,1,1,1,1,vnFMcRttcn1qYHXC
1,1,2,1,0,0,1,1,1,2,qLJ1GBCry7QugiWK
1,1,1,1,0,0,2,1,1,2,l8jHgQhaw677Uhrs
1,1,2,0,0,0,2,1,1,2,rbrFFOTmkIC0yn49
1,1,1,0,0,0,3,1,1,2,15orMORGTDC7WG5f
1,1,0,0,0,0,4,1,1,2,L4HgRdNCK9p1Xyjn
0,1,0,0,0,0,5,1,1,2,nKzIm5poiezGyh7u
0,1,0,0,0,0,5,1,1,2,QPmOzZVJrv6FRDl5
0,1,0,0,0,0,6,1,1,1,3GyZCQpKCW4p0Ib9
0,0,0,0,0,0,6,1,2,1,XfLK5kCihokAYduh
0,0,0,0,0,0,7,1,2,0,Xsef43bZT3LggUp3
