1,2,3,4,5,6,7,8,9,10,_id
1,1,1,1,1,0,1,1,2,1,hW3WRsbwEAFrSA9Y
1,1,1,1,0,0,1,1,2,2,RAmymYwUktKnrj0E
1,1,1,0,0,0,2,1,2,2,Fouyw2doebkgtpsw
1,1,0,0,0,0,3,1,2,2,pLYlP2seuHAA8E2R
2,1,0,0,0,0,3,1,2,1,7j8xT9cxNgsa86cg
1,1,0,0,0,0,4,1,2,1,CDe3yxmcxpgGh3B9
1,1,0,0,0,0,4,2,2,0,4yoCi9u1gFyW8O1K
0,2,0,0,0,0,4,2,2,0,FA5QrQ4qETCsdyoD
0,1,0,0,0,0,5,2,2,0,yB9wegDjJqJyOk9t
0,0,0,0,0,0,6,2,2,0,sFM95oOJ6vkYwRL5
